id,name,timestamp,rssi
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:05,-83
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:10,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:15,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:20,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:25,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:30,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:35,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:40,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:45,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:50,-84
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:55,-82
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:00,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:05,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:10,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:15,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:20,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:26,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:31,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:36,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:32:41,-75
